NRC,Clave,Materia,Secc,Dias,Hora,Profesor,Salon
23282,FGMA 003,Formacion General Profesional,101,L,1100-1159,RIOS - GONZALEZ ELVIA,12EMA4/208
23282,FGMA 003,Formacion General Profesional,101,A,1000-1159,RIOS - GONZALEZ ELVIA,12EMA4/208
23305,FGMA 003,Formacion General Profesional,102,L,1000-1059,CASTILLO - AVILA ARLEM ALEIDA,12EM11/102
23305,FGMA 003,Formacion General Profesional,102,M,1000-1159,CASTILLO - AVILA ARLEM ALEIDA,12EMA3/204
23325,FGMA 003,Formacion General Profesional,104,A,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EMA8/203
23325,FGMA 003,Formacion General Profesional,104,S,1300-1359,VAZQUEZ - RAMIREZ JESUS,12EMA8/303
23338,FGMA 003,Formacion General Profesional,105,M,1200-1359,BONFIL - BARRAGAN ERIKA,12EMA4/207
23338,FGMA 003,Formacion General Profesional,105,S,1200-1259,BONFIL - BARRAGAN ERIKA,12EMA8/303
23358,FGMA 003,Formacion General Profesional,106,J,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EMA8/303
23358,FGMA 003,Formacion General Profesional,106,V,1200-1259,VAZQUEZ - RAMIREZ JESUS,12EMA8/303
20196,FGMA 004,Ingles I,104,MV,1200-1359,TOBON - LEON BEATRIZ,12EMA3/204
20197,FGMA 004,Ingles I,105,AJ,1200-1359,BLANCO - PEREZ GUADALUPE,12EMA3/204
20198,FGMA 004,Ingles I,106,MV,1200-1359,MENA - LUNA LUIS ALFREDO,12EMA3/204
20199,FGMA 004,Ingles I,107,AJ,1200-1359,TOBON - LEON BEATRIZ,12EMA8/305
20200,FGMA 004,Ingles I,108,MV,1200-1359,PIANTZI - VARELA LETICIA,12EMA4/301
20201,FGMA 004,Ingles I,109,AJ,1200-1359,MARTINEZ - MELGAR JESSICA,12EMA3/204
20209,FGMA 004,Ingles I,117,S,0800-1159,CORTES - VAZQUEZ MARIBEL,12EMA4/301
20210,FGMA 004,Ingles I,118,S,1200-1559,CHAVEZ - HEREDIA CLAUDIA,12EMA4/301
20211,FGMA 004,Ingles I,119,S,1400-1759,ROJAS - RIVERA IVAN,12EMA3/204
20179,FGMA 005,Ingles II,101,S,0800-1159,TECUATL - CUAUTLE ARACELI,12EMA4/306
20212,FGMA 005,Ingles II,102,S,1200-1559,AGUILAR - LOZADA GABRIELA,12EMA8/205
20213,FGMA 005,Ingles II,103,S,0800-1159,CHAVEZ - HEREDIA CLAUDIA,12EMA8/206
20214,FGMA 005,Ingles II,104,S,1200-1559,ZUNIGA - LOPEZ JAZMIN,12EMA8/202
20215,FGMA 005,Ingles II,105,S,0800-1159,FLORES - CALYECA CARINA,12EMA8/306
20216,FGMA 005,Ingles II,106,S,1400-1759,SALAS - GUEVARA MONICA YISSEL,12EMA8/202
20217,FGMA 005,Ingles II,107,S,1400-1759,SALAZAR - PEDRAZA MARIA MONTSERRAT,12EMA8/206
20219,FGMA 006,Ingles III,101,S,1200-1559,CORDERO - GAMBOA JUAN ROBERTO,12EMA8/206
20221,FGMA 006,Ingles III,102,S,1200-1559,LEZAMA - DE JESUS VERONICA,12EMA8/205
20222,FGMA 006,Ingles III,103,S,1400-1759,GOMEZ - TRUJILLO ALONSO ERICK,12EMA3/204
20223,FGMA 007,Ingles IV,101,S,1200-1559,CORONA - REYES ADRIANA ISABEL,12EMA3/204
20224,FGMA 007,Ingles IV,102,S,1200-1559,CORONA - MEZA WILFRIDO,12EMA5/107
20225,FGMA 007,Ingles IV,103,S,1400-1759,LARA - ORTUNO MARIA ISABEL,12EMA3/204
23613,ICCA 001,Ingenieria Social,OO1,L,1700-1759,REGINO - MEDINA LUIS FILIBERTO,12EMA8/302
23613,ICCA 001,Ingenieria Social,OO1,A,1600-1759,REGINO - MEDINA LUIS FILIBERTO,12EMA8/302
23613,ICCA 001,Ingenieria Social,OO1,J,1600-1759,REGINO - MEDINA LUIS FILIBERTO,12EMA4/207
23623,ICCA 001,Ingenieria Social,OO2,L,1100-1159,SILVA - SANCHEZ PATRICIA,12EMA8/305
23623,ICCA 001,Ingenieria Social,OO2,A,1000-1159,SILVA - SANCHEZ PATRICIA,12EMA3/204
23623,ICCA 001,Ingenieria Social,OO2,J,1000-1159,SILVA - SANCHEZ PATRICIA,12EMA4/301
23643,ICCA 001,Ingenieria Social,OO3,L,1000-1059,MENDEZ - SANCHEZ LUIS YAEL,12EMA4/301
23643,ICCA 001,Ingenieria Social,OO3,M,1000-1159,MENDEZ - SANCHEZ LUIS YAEL,12EMA4/301
23643,ICCA 001,Ingenieria Social,OO3,V,1000-1159,MENDEZ - SANCHEZ LUIS YAEL,12EMA3/204
23684,ICCA 001,Ingenieria Social,OO4,L,1700-1759,TORRES - GONZALEZ MAURICIO,12EMA8/305
23684,ICCA 001,Ingenieria Social,OO4,A,1600-1759,TORRES - GONZALEZ MAURICIO,12EMA8/305
23684,ICCA 001,Ingenieria Social,OO4,J,1600-1759,TORRES - GONZALEZ MAURICIO,12EMA4/301
23703,ICCA 001,Ingenieria Social,OO5,L,1600-1659,REGINO - MEDINA LUIS FILIBERTO,12EMA4/301
23703,ICCA 001,Ingenieria Social,OO5,M,1600-1759,REGINO - MEDINA LUIS FILIBERTO,12EMA4/301
23703,ICCA 001,Ingenieria Social,OO5,V,1600-1759,REGINO - MEDINA LUIS FILIBERTO,12EMA8/305
23751,ICCA 001,Ingenieria Social,OO6,L,1000-1059,RIOS - GONZALEZ ELVIA,12EMA5/107
23751,ICCA 001,Ingenieria Social,OO6,M,1000-1159,RIOS - GONZALEZ ELVIA,12EMA5/107
23751,ICCA 001,Ingenieria Social,OO6,V,1000-1159,RIOS - GONZALEZ ELVIA,12EMA3/204
23487,ICCA 002,Fisica,OO1,L,1300-1359,TORRES - GONZALEZ MAURICIO,12EMA4/306
23487,ICCA 002,Fisica,OO1,A,1200-1359,TORRES - GONZALEZ MAURICIO,12EMA8/305
23487,ICCA 002,Fisica,OO1,J,1200-1359,TORRES - GONZALEZ MAURICIO,12EMA8/202
23552,ICCA 002,Fisica,OO2,L,1000-1059,GARCIA - LOPEZ MARGARITA CARMINA,12EMA8/205
23552,ICCA 002,Fisica,OO2,M,1000-1159,GARCIA - LOPEZ MARGARITA CARMINA,12EMA8/205
23552,ICCA 002,Fisica,OO2,V,1000-1159,GARCIA - LOPEZ MARGARITA CARMINA,12EMA8/206
23573,ICCA 002,Fisica,OO3,L,1700-1759,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA8/202
23573,ICCA 002,Fisica,OO3,A,1600-1759,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA8/306
23573,ICCA 002,Fisica,OO3,J,1600-1759,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA8/202
23595,ICCA 002,Fisica,OO4,L,1600-1659,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA8/206
23595,ICCA 002,Fisica,OO4,M,1600-1759,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA8/206
23595,ICCA 002,Fisica,OO4,V,1600-1759,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA8/205
23611,ICCA 002,Fisica,OO5,L,1700-1759,OIDOR - GARCIA JOSE JULIAN JUAN,12EMA3/204
23611,ICCA 002,Fisica,OO5,A,1600-1759,OIDOR - GARCIA JOSE JULIAN JUAN,12EMA3/204
23611,ICCA 002,Fisica,OO5,J,1600-1759,OIDOR - GARCIA JOSE JULIAN JUAN,12EMA5/107
23621,ICCA 002,Fisica,OO6,L,0800-0859,GARCIA - LOPEZ MARGARITA CARMINA,12EMA8/205
23621,ICCA 002,Fisica,OO6,M,0800-0959,GARCIA - LOPEZ MARGARITA CARMINA,12EMA8/205
23621,ICCA 002,Fisica,OO6,V,0800-0959,GARCIA - LOPEZ MARGARITA CARMINA,12EMA8/206
23607,ICCA 003,Lenguaje de Bajo Nivel,OO1,L,1000-1059,GONZALEZ - FLORES MARCOS,12EMA8/202
23607,ICCA 003,Lenguaje de Bajo Nivel,OO1,M,1000-1159,GONZALEZ - FLORES MARCOS,12EMA8/306
23607,ICCA 003,Lenguaje de Bajo Nivel,OO1,V,1000-1159,GONZALEZ - FLORES MARCOS,12EMA8/202
23616,ICCA 003,Lenguaje de Bajo Nivel,OO2,L,1400-1459,CUAYAHUITL - ROMERO LAURA,12EMA8/206
23616,ICCA 003,Lenguaje de Bajo Nivel,OO2,M,1400-1559,CUAYAHUITL - ROMERO LAURA,12EMA8/301
23616,ICCA 003,Lenguaje de Bajo Nivel,OO2,V,1400-1559,CUAYAHUITL - ROMERO LAURA,12EMA4/206
23619,ICCA 003,Lenguaje de Bajo Nivel,OO3,L,1300-1359,OLIVARES - SOTO LUIS GUSTAVO,12EMA8/302
23619,ICCA 003,Lenguaje de Bajo Nivel,OO3,A,1200-1359,OLIVARES - SOTO LUIS GUSTAVO,12EMA8/302
23619,ICCA 003,Lenguaje de Bajo Nivel,OO3,J,1200-1359,OLIVARES - SOTO LUIS GUSTAVO,12EMA4/207
23630,ICCA 003,Lenguaje de Bajo Nivel,OO4,L,1500-1559,REGINO - MEDINA LUIS FILIBERTO,12EMA5/108
23630,ICCA 003,Lenguaje de Bajo Nivel,OO4,A,1400-1559,REGINO - MEDINA LUIS FILIBERTO,12EMA5/107
23630,ICCA 003,Lenguaje de Bajo Nivel,OO4,J,1400-1559,REGINO - MEDINA LUIS FILIBERTO,12EMA8/302
23640,ICCA 003,Lenguaje de Bajo Nivel,OO6,L,1700-1759,OLIVARES - SOTO LUIS GUSTAVO,12EMA4/306
23640,ICCA 003,Lenguaje de Bajo Nivel,OO6,A,1600-1759,OLIVARES - SOTO LUIS GUSTAVO,12EMA5/107
23640,ICCA 003,Lenguaje de Bajo Nivel,OO6,J,1600-1759,OLIVARES - SOTO LUIS GUSTAVO,12EMA8/306
21404,ICCA 004,Circuitos Electricos,OO1,L,1200-1259,MANTILLA - NARVAEZ LILIA,12EMA8/301
21404,ICCA 004,Circuitos Electricos,OO1,M,1200-1359,MANTILLA - NARVAEZ LILIA,12EMA8/301
21404,ICCA 004,Circuitos Electricos,OO1,V,1200-1359,MANTILLA - NARVAEZ LILIA,12EMA4/206
21443,ICCA 004,Circuitos Electricos,OO3,L,0800-0859,TORRES - GONZALEZ MAURICIO,12EMA8/302
21443,ICCA 004,Circuitos Electricos,OO3,M,0800-0959,TORRES - GONZALEZ MAURICIO,12EMA8/302
21443,ICCA 004,Circuitos Electricos,OO3,V,0800-0959,TORRES - GONZALEZ MAURICIO,12EMA4/207
21498,ICCA 004,Circuitos Electricos,OO4,L,1400-1459,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA4/207
21498,ICCA 004,Circuitos Electricos,OO4,M,1400-1559,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA4/207
21498,ICCA 004,Circuitos Electricos,OO4,V,1400-1559,JIMENEZ - DE LOS SANTOS GUILLERMO,12EMA5/108
21558,ICCA 004,Circuitos Electricos,OO5,L,1000-1059,CAMACHO - TELLEZ HUGO,12EMA5/105
21558,ICCA 004,Circuitos Electricos,OO5,M,1000-1159,CAMACHO - TELLEZ HUGO,12EMA5/105
21558,ICCA 004,Circuitos Electricos,OO5,V,1000-1159,CAMACHO - TELLEZ HUGO,12EMA3/205
21589,ICCA 004,Circuitos Electricos,OO6,L,1100-1159,TORRES - GONZALEZ MAURICIO,12EMA8/306
21589,ICCA 004,Circuitos Electricos,OO6,A,1000-1159,TORRES - GONZALEZ MAURICIO,12EMA8/301
21589,ICCA 004,Circuitos Electricos,OO6,J,1000-1159,TORRES - GONZALEZ MAURICIO,12EMA8/303
21615,ICCA 005,Circuitos Electronicos,OO1,L,0800-0859,TREVINO - SANCHEZ DANIEL,12EMA5/106
21615,ICCA 005,Circuitos Electronicos,OO1,M,0800-0959,TREVINO - SANCHEZ DANIEL,12EMA8/306
21615,ICCA 005,Circuitos Electronicos,OO1,V,0800-0959,TREVINO - SANCHEZ DANIEL,12EMA5/106
21651,ICCA 005,Circuitos Electronicos,OO2,L,1200-1259,CAMACHO - TELLEZ HUGO,12EMA8/203
21651,ICCA 005,Circuitos Electronicos,OO2,M,1200-1359,CAMACHO - TELLEZ HUGO,12EMA8/203
21651,ICCA 005,Circuitos Electronicos,OO2,V,1200-1359,CAMACHO - TELLEZ HUGO,12EMA8/205
21694,ICCA 005,Circuitos Electronicos,OO3,L,1500-1559,HERNANDEZ - AMECA JOSE LUIS,12EMA8/203
21694,ICCA 005,Circuitos Electronicos,OO3,A,1400-1559,HERNANDEZ - AMECA JOSE LUIS,12EMA8/203
21694,ICCA 005,Circuitos Electronicos,OO3,J,1400-1559,HERNANDEZ - AMECA JOSE LUIS,12EMA8/306
21728,ICCA 005,Circuitos Electronicos,OO4,L,0900-0959,TREVINO - SANCHEZ DANIEL,12EMA5/107
21728,ICCA 005,Circuitos Electronicos,OO4,A,0800-0959,TREVINO - SANCHEZ DANIEL,12EMA5/108
21728,ICCA 005,Circuitos Electronicos,OO4,J,0800-0959,TREVINO - SANCHEZ DANIEL,12EMA5/106
24938,ICCA 257,Diseno Digital,OO1,L,1000-1059,MANTILLA - NARVAEZ LILIA,12EMA8/203
24938,ICCA 257,Diseno Digital,OO1,M,1000-1159,MANTILLA - NARVAEZ LILIA,12EMA8/203
24938,ICCA 257,Diseno Digital,OO1,V,1000-1159,MANTILLA - NARVAEZ LILIA,12EMA3/203
24958,ICCA 257,Diseno Digital,OO2,L,1400-1459,MANTILLA - NARVAEZ LILIA,12EMA8/303
24958,ICCA 257,Diseno Digital,OO2,M,1400-1559,MANTILLA - NARVAEZ LILIA,12EMA8/303
24958,ICCA 257,Diseno Digital,OO2,V,1400-1559,MANTILLA - NARVAEZ LILIA,12EMA8/306
25934,ICCA 257,Diseno Digital,OO3,L,1500-1559,OIDOR - GARCIA JOSE JULIAN JUAN,12EMA5/107
25934,ICCA 257,Diseno Digital,OO3,A,1400-1559,OIDOR - GARCIA JOSE JULIAN JUAN,12EMA5/107
25934,ICCA 257,Diseno Digital,OO3,J,1400-1559,OIDOR - GARCIA JOSE JULIAN JUAN,12EM10/214
