NRC,Clave,Materia,Secc,Dias,Hora,Profesor,Salon
23166,FGMA 002,Formacion Gral. Disciplinaria,106,S,1000-1059,RIOS - GONZALEZ ELVIA,12EMA3/204
23188,FGMA 002,Formacion Gral. Disciplinaria,107,M,1200-1359,MENDOZA - ROJAS ANGEL OMAR,12EMA3/204
23188,FGMA 002,Formacion Gral. Disciplinaria,107,S,1200-1259,MENDOZA - ROJAS ANGEL OMAR,12EMA3/204
23210,FGMA 002,Formacion Gral. Disciplinaria,108,J,1200-1359,ROJAS - PEREZ ISRRAEL,12EMA3/204
23210,FGMA 002,Formacion Gral. Disciplinaria,108,S,1200-1259,ROJAS - PEREZ ISRRAEL,12EMA3/204
23232,FGMA 002,Formacion Gral. Disciplinaria,109,A,1400-1559,VAZQUEZ - RAMIREZ JESUS,12EMA3/203
23232,FGMA 002,Formacion Gral. Disciplinaria,109,S,1500-1559,VAZQUEZ - RAMIREZ JESUS,12EMA3/204
23282,FGMA 003,Formacion General Profesional,101,L,1100-1159,RIOS - GONZALEZ ELVIA,12EMA3/204
23282,FGMA 003,Formacion General Profesional,101,A,1000-1159,RIOS - GONZALEZ ELVIA,12EMA3/204
23305,FGMA 003,Formacion General Profesional,102,L,1000-1059,CASTILLO - AVILA ARLEM ALEIDA,12EM11/102
23305,FGMA 003,Formacion General Profesional,102,M,1000-1159,CASTILLO - AVILA ARLEM ALEIDA,12EMA3/204
23325,FGMA 003,Formacion General Profesional,104,A,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EMA3/204
23325,FGMA 003,Formacion General Profesional,104,S,1300-1359,VAZQUEZ - RAMIREZ JESUS,12EMA3/204
23338,FGMA 003,Formacion General Profesional,105,M,1200-1359,BONFIL - BARRAGAN ERIKA,12EMA4/207
23338,FGMA 003,Formacion General Profesional,105,S,1200-1259,BONFIL - BARRAGAN ERIKA,12EMA3/204
23358,FGMA 003,Formacion General Profesional,106,J,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EMA3/204
23358,FGMA 003,Formacion General Profesional,106,V,1200-1259,VAZQUEZ - RAMIREZ JESUS,12EMA3/204
20209,FGMA 004,Ingles I,117,S,0800-1159,CORTES - VAZQUEZ MARIBEL,12EMA3/204
20210,FGMA 004,Ingles I,118,S,1200-1559,CHAVEZ - HEREDIA CLAUDIA,12EMA3/204
20211,FGMA 004,Ingles I,119,S,1400-1759,ROJAS - RIVERA IVAN,12EMA3/204
20179,FGMA 005,Ingles II,101,S,0800-1159,TECUATL - CUAUTLE ARACELI,12EMA3/204
20212,FGMA 005,Ingles II,102,S,1200-1559,AGUILAR - LOZADA GABRIELA,12EMA3/204
20213,FGMA 005,Ingles II,103,S,0800-1159,CHAVEZ - HEREDIA CLAUDIA,12EMA3/204
20214,FGMA 005,Ingles II,104,S,1200-1559,ZUNIGA - LOPEZ JAZMIN,12EMA3/204
20215,FGMA 005,Ingles II,105,S,0800-1159,FLORES - CALYECA CARINA,12EMA3/204
20216,FGMA 005,Ingles II,106,S,1400-1759,SALAS - GUEVARA MONICA YISSEL,12EMA3/204
20217,FGMA 005,Ingles II,107,S,1400-1759,SALAZAR - PEDRAZA MARIA MONTSERRAT,12EMA3/204
20219,FGMA 006,Ingles III,101,S,1200-1559,CORDERO - GAMBOA JUAN ROBERTO,12EMA3/204
20221,FGMA 006,Ingles III,102,S,1200-1559,LEZAMA - DE JESUS VERONICA,12EMA3/204
20222,FGMA 006,Ingles III,103,S,1400-1759,GOMEZ - TRUJILLO ALONSO ERICK,12EMA3/204
20223,FGMA 007,Ingles IV,101,S,1200-1559,CORONA - REYES ADRIANA ISABEL,12EMA3/204
20224,FGMA 007,Ingles IV,102,S,1200-1559,CORONA - MEZA WILFRIDO,12EMA3/204
20225,FGMA 007,Ingles IV,103,S,1400-1759,LARA - ORTUNO MARIA ISABEL,12EMA3/204
