NRC,Clave,Materia,Secc,Dias,Hora,Profesor,Salon
49008,ICCS 257,Mineria de Datos,OO7,J,0700-0859,AGUILAR - RICO ADOLFO,1CCO2/208
48297,ICCS 258,Desarrollo de Aplicaciones Web,OO1,L,0700-0759,VERA - CERVANTES EUGENIA ERICA,1CCO4/102
48297,ICCS 258,Desarrollo de Aplicaciones Web,OO1,M,0700-0859,VERA - CERVANTES EUGENIA ERICA,1CCO4/102
48297,ICCS 258,Desarrollo de Aplicaciones Web,OO1,V,0700-0859,VERA - CERVANTES EUGENIA ERICA,1CCO3/101
48298,ICCS 258,Desarrollo de Aplicaciones Web,OO2,L,1700-1759,LOPEZ - POBLANO GILBERTO,1CCO4/103
48298,ICCS 258,Desarrollo de Aplicaciones Web,OO2,M,1700-1859,LOPEZ - POBLANO GILBERTO,1CCO4/403
48298,ICCS 258,Desarrollo de Aplicaciones Web,OO2,V,1700-1859,LOPEZ - POBLANO GILBERTO,1CCO4/103
48300,ICCS 258,Desarrollo de Aplicaciones Web,OO3,L,1600-1659,PEREZ - LUCERO JOSUE,1CCO4/403
48300,ICCS 258,Desarrollo de Aplicaciones Web,OO3,A,1500-1659,PEREZ - LUCERO JOSUE,1CCO1/002
48300,ICCS 258,Desarrollo de Aplicaciones Web,OO3,J,1500-1659,PEREZ - LUCERO JOSUE,1CCO4/403
48301,ICCS 258,Desarrollo de Aplicaciones Web,OO4,L,0900-0959,CONTRERAS - GONZALEZ MELIZA,1CCO3/104
48301,ICCS 258,Desarrollo de Aplicaciones Web,OO4,M,0900-1059,CONTRERAS - GONZALEZ MELIZA,1CCO3/104
48301,ICCS 258,Desarrollo de Aplicaciones Web,OO4,V,0900-1059,CONTRERAS - GONZALEZ MELIZA,1CCO3/101
48304,ICCS 258,Desarrollo de Aplicaciones Web,OO5,L,1000-1059,TORIZ - PALACIOS ALFREDO,1CCO4/104
48304,ICCS 258,Desarrollo de Aplicaciones Web,OO5,A,0900-1059,TORIZ - PALACIOS ALFREDO,1CCO4/306
48304,ICCS 258,Desarrollo de Aplicaciones Web,OO5,J,0900-1059,TORIZ - PALACIOS ALFREDO,1CCO4/104
48306,ICCS 258,Desarrollo de Aplicaciones Web,OO6,L,1300-1359,MENDEZ - SANCHEZ LUIS YAEL,1CCO4/404
48306,ICCS 258,Desarrollo de Aplicaciones Web,OO6,M,1300-1459,MENDEZ - SANCHEZ LUIS YAEL,1CCO4/404
48306,ICCS 258,Desarrollo de Aplicaciones Web,OO6,V,1300-1459,MENDEZ - SANCHEZ LUIS YAEL,1CCO4/201
49019,ICCS 259,Modelo de Redes,OO1,L,0800-0859,SANCHEZ - ROMAN GUILLERMINA,1CCO1/002
49019,ICCS 259,Modelo de Redes,OO1,A,0700-0859,SANCHEZ - ROMAN GUILLERMINA,1CCO3/302
49019,ICCS 259,Modelo de Redes,OO1,J,0700-0859,SANCHEZ - ROMAN GUILLERMINA,1CCO1/002
49029,ICCS 259,Modelo de Redes,OO3,L,1400-1459,ROMERO - HERNANDEZ YEINY,1CCO1/002
49029,ICCS 259,Modelo de Redes,OO3,A,1300-1459,ROMERO - HERNANDEZ YEINY,1CCO3/301
49029,ICCS 259,Modelo de Redes,OO3,J,1300-1459,ROMERO - HERNANDEZ YEINY,1CCO1/002
49037,ICCS 259,Modelo de Redes,OO4,L,1200-1259,ROMERO - HERNANDEZ YEINY,1CCO1/004
49037,ICCS 259,Modelo de Redes,OO4,A,1100-1259,ROMERO - HERNANDEZ YEINY,1CCO3/302
49037,ICCS 259,Modelo de Redes,OO4,J,1100-1259,ROMERO - HERNANDEZ YEINY,1CCO1/004
49047,ICCS 259,Modelo de Redes,OO5,L,1200-1259,MORALES - AGUILAR LUIS ENRIQUE,1CCO3/303
49047,ICCS 259,Modelo de Redes,OO5,A,1100-1259,MORALES - AGUILAR LUIS ENRIQUE,1CCO3/303
49047,ICCS 259,Modelo de Redes,OO5,J,1100-1259,MORALES - AGUILAR LUIS ENRIQUE,1CCO5/202
50041,ICCS 260,Redes Inalambricas,OO1,L,0700-0759,LARIOS - GOMEZ MARIANO,1CCO3/109
50041,ICCS 260,Redes Inalambricas,OO1,M,0700-0859,LARIOS - GOMEZ MARIANO,1CCO4/202
50041,ICCS 260,Redes Inalambricas,OO1,V,0700-0859,LARIOS - GOMEZ MARIANO,1CCO3/109
50047,ICCS 260,Redes Inalambricas,OO3,L,1700-1759,RODRIGUEZ - BERNAL FERNANDO,1CCO1/002
50047,ICCS 260,Redes Inalambricas,OO3,M,1700-1859,RODRIGUEZ - BERNAL FERNANDO,1CCO3/302
50047,ICCS 260,Redes Inalambricas,OO3,V,1700-1859,RODRIGUEZ - BERNAL FERNANDO,1CCO4/204
50058,ICCS 260,Redes Inalambricas,OO6,L,1400-1459,LOPEZ - MUNOZ MAURO ALBERTO,1CCO3/303
50058,ICCS 260,Redes Inalambricas,OO6,A,1300-1459,LOPEZ - MUNOZ MAURO ALBERTO,1CCO4/402
50058,ICCS 260,Redes Inalambricas,OO6,J,1300-1459,LOPEZ - MUNOZ MAURO ALBERTO,1CCO3/303
46860,ICCS 261,Administracion de Redes,OO1,L,1100-1159,ROMERO - HERNANDEZ YEINY,1CCO1/005
46860,ICCS 261,Administracion de Redes,OO1,M,1100-1259,ROMERO - HERNANDEZ YEINY,1CCO1/005
46860,ICCS 261,Administracion de Redes,OO1,V,1100-1259,ROMERO - HERNANDEZ YEINY,1CCO3/302
46872,ICCS 261,Administracion de Redes,OO2,L,1300-1359,ROMERO - HERNANDEZ YEINY,1CCO3/302
46872,ICCS 261,Administracion de Redes,OO2,M,1300-1459,ROMERO - HERNANDEZ YEINY,1CCO3/302
46872,ICCS 261,Administracion de Redes,OO2,V,1300-1459,ROMERO - HERNANDEZ YEINY,1CCO4/303
46890,ICCS 261,Administracion de Redes,OO4,L,1400-1459,MORALES - AGUILAR LUIS ENRIQUE,1CCO3/301
46890,ICCS 261,Administracion de Redes,OO4,A,1300-1459,MORALES - AGUILAR LUIS ENRIQUE,1CCO4/202
46890,ICCS 261,Administracion de Redes,OO4,J,1300-1459,MORALES - AGUILAR LUIS ENRIQUE,1CCO3/301
48669,ICCS 262,Intercom. y Seguridad en Redes,OO1,L,1100-1159,ZENTENO - VAZQUEZ ANA CLAUDIA,1CCO4/303
48669,ICCS 262,Intercom. y Seguridad en Redes,OO1,M,1100-1259,ZENTENO - VAZQUEZ ANA CLAUDIA,1CCO4/303
48669,ICCS 262,Intercom. y Seguridad en Redes,OO1,V,1100-1259,ZENTENO - VAZQUEZ ANA CLAUDIA,1CCO3/303
48671,ICCS 262,Intercom. y Seguridad en Redes,OO2,L,1500-1559,ROMERO - HERNANDEZ YEINY,1CCO4/201
48671,ICCS 262,Intercom. y Seguridad en Redes,OO2,M,1500-1659,ROMERO - HERNANDEZ YEINY,1CCO4/201
48671,ICCS 262,Intercom. y Seguridad en Redes,OO2,V,1500-1659,ROMERO - HERNANDEZ YEINY,1CCO3/302
48684,ICCS 262,Intercom. y Seguridad en Redes,OO3,L,1600-1659,LOPEZ - MUNOZ MAURO ALBERTO,1CCO4/201
48684,ICCS 262,Intercom. y Seguridad en Redes,OO3,A,1500-1659,LOPEZ - MUNOZ MAURO ALBERTO,1CCO3/301
48684,ICCS 262,Intercom. y Seguridad en Redes,OO3,J,1500-1659,LOPEZ - MUNOZ MAURO ALBERTO,1CCO4/102
48704,ICCS 262,Intercom. y Seguridad en Redes,OO4,L,1900-1959,GARCIA - HERNANDEZ ROBERTO DE JESUS,1CCO3/302
48704,ICCS 262,Intercom. y Seguridad en Redes,OO4,M,1900-2059,GARCIA - HERNANDEZ ROBERTO DE JESUS,1CCO3/302
48704,ICCS 262,Intercom. y Seguridad en Redes,OO4,V,1900-2059,GARCIA - HERNANDEZ ROBERTO DE JESUS,1CCO3/302
48932,ICCS 600,Metodos Numericos,OO1,L,1100-1159,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO4/204
48932,ICCS 600,Metodos Numericos,OO1,M,1100-1259,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO4/203
48932,ICCS 600,Metodos Numericos,OO1,V,1100-1259,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO4/203
48810,ICCS 603,Lenguajes de Programacion,OO1,L,1400-1459,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/103
48810,ICCS 603,Lenguajes de Programacion,OO1,A,1300-1459,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/103
48810,ICCS 603,Lenguajes de Programacion,OO1,J,1300-1459,PEREZ - PEREZ FABRICIO OTONIEL,1CCO4/104
48834,ICCS 605,Maquinas de Aprendizaje,OO1,L,1200-1259,GARCIA - JUAREZ PEDRO,1CCO4/303
48834,ICCS 605,Maquinas de Aprendizaje,OO1,A,1100-1259,GARCIA - JUAREZ PEDRO,1CCO2/208
48834,ICCS 605,Maquinas de Aprendizaje,OO1,J,1100-1259,GARCIA - JUAREZ PEDRO,1CCO4/103
58073,ICCS 605,Maquinas de Aprendizaje,OO2,L,1000-1059,SANCHEZ - LOPEZ ABRAHAM,1CCO4/307
58073,ICCS 605,Maquinas de Aprendizaje,OO2,A,0900-1059,SANCHEZ - LOPEZ ABRAHAM,1CCO4/102
58073,ICCS 605,Maquinas de Aprendizaje,OO2,J,0900-1059,SANCHEZ - LOPEZ ABRAHAM,1CCO4/307
50135,ICCS 606,Simulacion,OO1,L,1400-1459,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO3/104
50135,ICCS 606,Simulacion,OO1,A,1300-1459,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO3/104
50135,ICCS 606,Simulacion,OO1,J,1300-1459,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO3/104
50260,ICCS 607,Tratamiento de la Informacion,OO1,L,1700-1759,VARGAS - LOMELI MIGUEL ANGEL,1CCO4/102
50260,ICCS 607,Tratamiento de la Informacion,OO1,M,1700-1859,VARGAS - LOMELI MIGUEL ANGEL,1CCO4/102
50260,ICCS 607,Tratamiento de la Informacion,OO1,V,1700-1859,VARGAS - LOMELI MIGUEL ANGEL,1CCO4/102
50264,ICCS 616,Vision y Animacion por Comput.,OO1,L,1000-1059,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/103
50264,ICCS 616,Vision y Animacion por Comput.,OO1,A,0900-1059,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/103
50264,ICCS 616,Vision y Animacion por Comput.,OO1,J,0900-1059,MENDOZA - OLGUIN GUSTAVO EMILIO,1CCO4/308
50075,ICCS 617,Robotica Aplicada,OO1,L,1200-1259,TRINIDAD - GARCIA GREGORIO,1CCO3/208
50075,ICCS 617,Robotica Aplicada,OO1,A,1100-1259,TRINIDAD - GARCIA GREGORIO,1CCO3/208
50075,ICCS 617,Robotica Aplicada,OO1,J,1100-1259,TRINIDAD - GARCIA GREGORIO,1CCO3/208
48628,IDDS 001,Administracion de Proyectos,102,A,0900-1059,ZENTENO - VAZQUEZ ANA CLAUDIA,1CCO5/203
48628,IDDS 001,Administracion de Proyectos,102,J,0900-1059,ZENTENO - VAZQUEZ ANA CLAUDIA,1CCO5/203
48643,IDDS 001,Administracion de Proyectos,108,A,1300-1459,AMBROSIO - VAZQUEZ ALMA DELIA,1CCO4/201
48643,IDDS 001,Administracion de Proyectos,108,J,1300-1459,AMBROSIO - VAZQUEZ ALMA DELIA,1CCO4/201
49966,IDDS 002,Proyectos I + D I,102,A,0900-1059,SANTIAGO - DIAZ MARIA DEL CARMEN,1CCO4/101
49966,IDDS 002,Proyectos I + D I,102,J,0900-1059,SANTIAGO - DIAZ MARIA DEL CARMEN,1CCO4/101
48358,ISCC 200,Dllo. de Aplicaciones Moviles,OO2,L,1300-1359,PEREZ - LUCERO JOSUE,1CCO4/102
48358,ISCC 200,Dllo. de Aplicaciones Moviles,OO2,M,1300-1459,PEREZ - LUCERO JOSUE,1CCO4/403
48358,ISCC 200,Dllo. de Aplicaciones Moviles,OO2,V,1300-1459,PEREZ - LUCERO JOSUE,1CCO4/404
48373,ISCC 200,Dllo. de Aplicaciones Moviles,OO3,L,1500-1559,LOPEZ - POBLANO GILBERTO,1CCO4/305
48373,ISCC 200,Dllo. de Aplicaciones Moviles,OO3,M,1500-1659,LOPEZ - POBLANO GILBERTO,1CCO4/303
48373,ISCC 200,Dllo. de Aplicaciones Moviles,OO3,V,1500-1659,LOPEZ - POBLANO GILBERTO,1CCO3/101
48395,ISCC 200,Dllo. de Aplicaciones Moviles,OO4,L,1600-1659,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/304
48395,ISCC 200,Dllo. de Aplicaciones Moviles,OO4,A,1500-1659,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/308
48395,ISCC 200,Dllo. de Aplicaciones Moviles,OO4,J,1500-1659,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/304
47991,ISCC 201,Arquitectura de Computadoras,OO2,L,1800-1859,MALDONADO - GARCIA ABRAHAM,1CCO1/003
47991,ISCC 201,Arquitectura de Computadoras,OO2,A,1700-1859,MALDONADO - GARCIA ABRAHAM,1CCO1/003
47991,ISCC 201,Arquitectura de Computadoras,OO2,J,1700-1859,MALDONADO - GARCIA ABRAHAM,1CCO3/309
48007,ISCC 201,Arquitectura de Computadoras,OO3,L,0900-0959,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO1/005
48007,ISCC 201,Arquitectura de Computadoras,OO3,M,0900-1059,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO1/005
48007,ISCC 201,Arquitectura de Computadoras,OO3,V,0900-1059,SANCHEZ - GALVEZ MARIA EUGENIA NARCIZA SULLY,1CCO3/309
47999,ISCC 201,Arquitectura de Computadoras,OO4,L,1400-1459,HURTADO - MADRID JOSE MIGUEL,1CCO3/208
47999,ISCC 201,Arquitectura de Computadoras,OO4,A,1300-1459,HURTADO - MADRID JOSE MIGUEL,1CCO3/208
47999,ISCC 201,Arquitectura de Computadoras,OO4,J,1300-1459,HURTADO - MADRID JOSE MIGUEL,1CCO4/402
48006,ISCC 201,Arquitectura de Computadoras,OO5,L,1300-1359,RUBIN - LINARES GUSTAVO TRINIDAD,1CCO4/303
48006,ISCC 201,Arquitectura de Computadoras,OO5,M,1300-1459,RUBIN - LINARES GUSTAVO TRINIDAD,1CCO4/303
48006,ISCC 201,Arquitectura de Computadoras,OO5,V,1300-1459,RUBIN - LINARES GUSTAVO TRINIDAD,1CCO3/114
48009,ISCC 201,Arquitectura de Computadoras,OO6,L,1400-1459,RUBIN - LINARES GUSTAVO TRINIDAD,1CCO3/309
48009,ISCC 201,Arquitectura de Computadoras,OO6,A,1300-1459,RUBIN - LINARES GUSTAVO TRINIDAD,1CCO4/305
48009,ISCC 201,Arquitectura de Computadoras,OO6,J,1300-1459,RUBIN - LINARES GUSTAVO TRINIDAD,1CCO3/208
50138,ISCC 202,Sistemas Empotrados,OO1,L,1300-1359,TRINIDAD - GARCIA GREGORIO,1CCO3/309
50138,ISCC 202,Sistemas Empotrados,OO1,M,1300-1459,TRINIDAD - GARCIA GREGORIO,1CCO3/309
50138,ISCC 202,Sistemas Empotrados,OO1,V,1300-1459,TRINIDAD - GARCIA GREGORIO,1CCO4/401
50140,ISCC 202,Sistemas Empotrados,OO2,L,1600-1659,CORTEZ - . ERNEST,1CCO3/310
50140,ISCC 202,Sistemas Empotrados,OO2,A,1500-1659,CORTEZ - . ERNEST,1CCO3/310
50140,ISCC 202,Sistemas Empotrados,OO2,J,1500-1659,CORTEZ - . ERNEST,1CCO4/305
50143,ISCC 202,Sistemas Empotrados,OO3,L,1400-1459,HERNANDEZ - AMECA JOSE LUIS,1CCO3/310
50143,ISCC 202,Sistemas Empotrados,OO3,A,1300-1459,HERNANDEZ - AMECA JOSE LUIS,1CCO3/310
50143,ISCC 202,Sistemas Empotrados,OO3,J,1300-1459,HERNANDEZ - AMECA JOSE LUIS,1CCO3/310
50147,ISCC 202,Sistemas Empotrados,OO4,L,1100-1159,TRINIDAD - GARCIA GREGORIO,1CCO3/310
50147,ISCC 202,Sistemas Empotrados,OO4,M,1100-1259,TRINIDAD - GARCIA GREGORIO,1CCO3/310
50147,ISCC 202,Sistemas Empotrados,OO4,V,1100-1259,TRINIDAD - GARCIA GREGORIO,1CCO3/310
48189,ISCO 200,Ingenieria de Software,OO1,L,0800-0859,DE LA ROSA - FLORES RAFAEL,1CCO1/001
48189,ISCO 200,Ingenieria de Software,OO1,A,0700-0859,DE LA ROSA - FLORES RAFAEL,1CCO1/001
48189,ISCO 200,Ingenieria de Software,OO1,J,0700-0859,DE LA ROSA - FLORES RAFAEL,1CCO1/001
48184,ISCO 200,Ingenieria de Software,OO2,L,1000-1059,ROSSAINZ - LOPEZ MARIO,1CCO1/001
48184,ISCO 200,Ingenieria de Software,OO2,A,0900-1059,ROSSAINZ - LOPEZ MARIO,1CCO1/001
48184,ISCO 200,Ingenieria de Software,OO2,J,0900-1059,ROSSAINZ - LOPEZ MARIO,1CCO1/001
48167,ISCO 200,Ingenieria de Software,OO4,L,1600-1659,CARRILLO - RUIZ MAYA,1CCO5/203
48167,ISCO 200,Ingenieria de Software,OO4,A,1500-1659,CARRILLO - RUIZ MAYA,1CCO5/203
48167,ISCO 200,Ingenieria de Software,OO4,J,1500-1659,CARRILLO - RUIZ MAYA,1CCO5/203
48156,ISCO 200,Ingenieria de Software,OO5,L,1300-1359,SANCHEZ - ROMAN GUILLERMINA,1CCO1/001
48156,ISCO 200,Ingenieria de Software,OO5,M,1300-1459,SANCHEZ - ROMAN GUILLERMINA,1CCO1/005
48156,ISCO 200,Ingenieria de Software,OO5,V,1300-1459,SANCHEZ - ROMAN GUILLERMINA,1CCO2/208
48148,ISCO 200,Ingenieria de Software,OO6,L,2000-2059,LOPEZ - MUNOZ MAURO ALBERTO,1CCO4/101
48148,ISCO 200,Ingenieria de Software,OO6,A,1900-2059,LOPEZ - MUNOZ MAURO ALBERTO,1CCO4/101
48148,ISCO 200,Ingenieria de Software,OO6,J,1900-2059,LOPEZ - MUNOZ MAURO ALBERTO,1CCO4/101
48142,ISCO 200,Ingenieria de Software,OO7,L,0900-0959,ROMERO - HERNANDEZ YEINY,1CCO4/303
48142,ISCO 200,Ingenieria de Software,OO7,M,0900-1059,ROMERO - HERNANDEZ YEINY,1CCO4/303
48142,ISCO 200,Ingenieria de Software,OO7,V,0900-1059,ROMERO - HERNANDEZ YEINY,1CCO4/303
46976,ISCO 201,Analisis y Diseno de Algoritm,O1O,L,1000-1059,ZACARIAS - FLORES FERNANDO,1CCO3/104
46976,ISCO 201,Analisis y Diseno de Algoritm,O1O,A,0900-1059,ZACARIAS - FLORES FERNANDO,1CCO4/104
46976,ISCO 201,Analisis y Diseno de Algoritm,O1O,J,0900-1059,ZACARIAS - FLORES FERNANDO,1CCO3/104
46982,ISCO 201,Analisis y Diseno de Algoritm,OO1,L,0900-0959,SANCHEZ - LOPEZ ABRAHAM,1CCO1/001
46982,ISCO 201,Analisis y Diseno de Algoritm,OO1,M,0900-1059,SANCHEZ - LOPEZ ABRAHAM,1CCO1/001
46982,ISCO 201,Analisis y Diseno de Algoritm,OO1,V,0900-1059,SANCHEZ - LOPEZ ABRAHAM,1CCO1/001
46995,ISCO 201,Analisis y Diseno de Algoritm,OO3,L,1400-1459,GARCES - BAEZ JOSE ALFONSO DEL CARMEN,1CCO1/003
46995,ISCO 201,Analisis y Diseno de Algoritm,OO3,A,1300-1459,GARCES - BAEZ JOSE ALFONSO DEL CARMEN,1CCO1/003
46995,ISCO 201,Analisis y Diseno de Algoritm,OO3,J,1300-1459,GARCES - BAEZ JOSE ALFONSO DEL CARMEN,1CCO1/003
47004,ISCO 201,Analisis y Diseno de Algoritm,OO4,L,1200-1259,LAVALLE - MARTINEZ JOSE DE JESUS,1CCO1/003
47004,ISCO 201,Analisis y Diseno de Algoritm,OO4,A,1100-1259,LAVALLE - MARTINEZ JOSE DE JESUS,1CCO1/003
47004,ISCO 201,Analisis y Diseno de Algoritm,OO4,J,1100-1259,LAVALLE - MARTINEZ JOSE DE JESUS,1CCO1/003
47307,ISCO 201,Analisis y Diseno de Algoritm,OO9,L,1800-1859,CONTRERAS - GONZALEZ MELIZA,1CCO4/304
47307,ISCO 201,Analisis y Diseno de Algoritm,OO9,A,1700-1859,CONTRERAS - GONZALEZ MELIZA,1CCO4/304
47307,ISCO 201,Analisis y Diseno de Algoritm,OO9,J,1700-1859,CONTRERAS - GONZALEZ MELIZA,1CCO4/304
